timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
2264.00;174.04;veh119;15977422#0_0;27.16;0.00;8.23;veh_passenger;193.70;373.09
2264.00;132.32;veh120;25294729#0_0;19.10;0.00;8.14;veh_passenger;1045.08;566.94
2264.00;85.97;veh121;340498982#0_0;63.32;0.00;13.49;veh_passenger;326.99;94.50
2264.00;85.84;veh122;:8907681866_1_0;9.06;0.00;13.70;veh_passenger;556.89;113.37
2265.00;174.04;veh119;15977422#0_0;34.75;0.00;7.59;veh_passenger;194.49;365.53
2265.00;132.32;veh120;25294729#0_0;27.40;0.00;8.30;veh_passenger;1051.22;561.36
2265.00;85.11;veh121;340498982#0_0;76.51;0.00;13.19;veh_passenger;340.08;95.54
2265.00;84.92;veh122;251884680#1_0;12.71;0.00;14.09;veh_passenger;570.94;114.60
2266.00;174.04;veh119;15977422#0_0;42.41;0.00;7.65;veh_passenger;195.29;357.92
2266.00;132.32;veh120;25294729#0_0;35.02;0.00;7.62;veh_passenger;1056.86;556.22
2266.00;85.11;veh121;340498982#0_0;90.19;0.00;13.68;veh_passenger;353.64;96.70
2266.00;84.92;veh122;251884680#1_0;26.73;0.00;14.02;veh_passenger;584.92;115.84
2267.00;174.04;veh119;15977422#0_0;50.73;0.00;8.32;veh_passenger;196.15;349.65
2267.00;85.11;veh121;340498982#0_0;103.76;0.00;13.58;veh_passenger;367.10;97.86
2267.00;83.57;veh122;:29207422_3_0;6.99;0.00;14.18;veh_passenger;599.03;117.32
2268.00;174.04;veh119;15977422#0_0;58.32;0.00;7.59;veh_passenger;196.94;342.10
2268.00;85.11;veh121;340498982#0_0;116.61;0.00;12.85;veh_passenger;379.84;98.95
2268.00;86.02;veh122;339201217_0;6.66;0.00;13.42;veh_passenger;612.32;118.53
2269.00;174.04;veh119;15977422#0_0;65.81;0.00;7.49;veh_passenger;197.72;334.65
2269.00;85.08;veh121;:cluster_3378459427_3378459431_8_0;1.93;0.00;12.89;veh_passenger;392.63;100.09
2269.00;86.02;veh122;339201217_0;20.36;0.00;13.70;veh_passenger;625.99;119.48
2270.00;174.04;veh119;15977422#0_0;74.00;0.00;8.19;veh_passenger;198.57;326.51
2270.00;84.46;veh121;1170522567#0_0;1.69;0.00;13.65;veh_passenger;406.26;101.37
2270.00;86.02;veh122;339201217_0;34.53;0.00;14.17;veh_passenger;640.13;120.47
2270.00;322.51;veh123;490365295#0_1;5.10;0.00;0.00;veh_passenger;976.04;507.49
2271.00;174.04;veh119;15977422#0_0;81.69;0.00;7.69;veh_passenger;199.37;318.86
2271.00;83.94;veh121;1170522567#0_0;15.52;0.00;13.83;veh_passenger;420.01;102.83
2271.00;86.02;veh122;339201217_0;48.49;0.00;13.96;veh_passenger;654.05;121.44
2271.00;322.51;veh123;490365295#0_1;7.60;0.00;2.50;veh_passenger;974.52;509.47
2272.00;174.04;veh119;15977422#0_0;85.59;0.00;3.90;veh_passenger;199.77;314.98
2272.00;83.94;veh121;1170522567#0_0;28.97;0.00;13.45;veh_passenger;433.38;104.25
2272.00;83.09;veh122;1126244314#0_0;11.13;0.00;13.15;veh_passenger;667.13;122.91
2272.00;322.51;veh123;490365295#0_1;11.72;0.00;4.12;veh_passenger;972.01;512.74
2273.00;174.04;veh119;15977422#0_0;86.92;0.00;1.33;veh_passenger;199.91;313.66
2273.00;83.94;veh121;1170522567#0_0;42.68;0.00;13.71;veh_passenger;447.00;105.69
2273.00;75.35;veh122;1126244314#0_0;24.50;0.00;13.37;veh_passenger;680.26;125.51
2273.00;322.51;veh123;490365295#0_1;17.68;0.00;5.97;veh_passenger;968.38;517.48
2274.00;174.04;veh119;15977422#0_0;87.11;0.00;0.20;veh_passenger;199.93;313.46
2274.00;84.09;veh121;1170522567#0_0;55.92;0.00;13.24;veh_passenger;460.17;107.08
2274.00;69.98;veh122;1126244314#0_0;38.00;0.00;13.50;veh_passenger;693.07;129.87
2274.00;322.51;veh123;490365295#0_1;25.40;0.00;7.71;veh_passenger;963.68;523.61
2275.00;174.04;veh119;15977422#0_0;87.19;0.00;0.08;veh_passenger;199.94;313.38
2275.00;85.29;veh121;:cluster_25665646_3602294175_6_0;4.41;0.00;13.60;veh_passenger;473.69;108.36
2275.00;69.99;veh122;1126244314#0_0;51.36;0.00;13.37;veh_passenger;705.68;134.46
2275.00;322.51;veh123;490365295#0_1;33.65;0.00;8.25;veh_passenger;958.66;530.16
2276.00;174.04;veh119;15977422#0_0;87.25;0.00;0.06;veh_passenger;199.94;313.32
2276.00;86.64;veh121;251884680#0_0;4.34;0.00;13.94;veh_passenger;487.56;109.36
2276.00;59.05;veh122;1126244314#0_0;64.46;0.00;13.10;veh_passenger;717.04;141.01
2276.00;324.47;veh123;490365295#0_1;40.85;0.00;7.21;veh_passenger;954.40;535.98
2277.00;174.04;veh119;15977422#0_0;87.27;0.00;0.02;veh_passenger;199.95;313.31
2277.00;86.82;veh121;251884680#0_0;17.95;0.00;13.61;veh_passenger;501.15;110.12
2277.00;59.05;veh122;1126244314#0_0;78.13;0.00;13.67;veh_passenger;728.80;148.06
2277.00;325.49;veh123;490365295#0_1;43.56;0.00;2.71;veh_passenger;952.88;538.22
2278.00;174.04;veh119;15977422#0_0;87.27;0.00;0.00;veh_passenger;199.95;313.31
2278.00;86.82;veh121;251884680#0_0;31.80;0.00;13.85;veh_passenger;514.98;110.88
2278.00;58.96;veh122;1126244314#0_0;91.61;0.00;13.48;veh_passenger;740.40;155.02
2278.00;325.49;veh123;490365295#0_1;43.56;0.00;0.01;veh_passenger;952.88;538.23
2279.00;171.79;veh119;:25665679_6_0;0.83;0.00;1.84;veh_passenger;200.33;311.52
2279.00;86.82;veh121;251884680#0_0;44.86;0.00;13.06;veh_passenger;528.02;111.61
2279.00;58.86;veh122;1126244314#0_0;104.69;0.00;13.09;veh_passenger;751.64;161.81
2279.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2280.00;156.82;veh119;:25665679_6_0;5.04;0.00;4.21;veh_passenger;202.02;307.71
2280.00;86.82;veh121;251884680#0_0;57.57;0.00;12.71;veh_passenger;540.71;112.32
2280.00;60.18;veh122;1126244314#0_0;118.65;0.00;13.95;veh_passenger;763.75;168.82
2280.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2281.00;140.99;veh119;:25665679_6_0;11.69;0.00;6.65;veh_passenger;206.12;302.48
2281.00;85.84;veh121;:8907681866_1_0;6.32;0.00;13.43;veh_passenger;554.15;113.17
2281.00;59.84;veh122;1126244314#0_0;131.67;0.00;13.02;veh_passenger;775.07;175.34
2281.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2282.00;153.29;veh119;-114667396#6_0;2.70;0.00;7.87;veh_passenger;210.08;295.89
2282.00;84.92;veh121;251884680#1_0;9.02;0.00;13.13;veh_passenger;567.26;114.27
2282.00;59.71;veh122;1126244314#0_0;145.71;0.00;14.04;veh_passenger;787.23;182.45
2282.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2283.00;174.57;veh119;-114667396#6_0;9.79;0.00;7.08;veh_passenger;210.75;288.84
2283.00;84.92;veh121;251884680#1_0;22.90;0.00;13.88;veh_passenger;581.10;115.50
2283.00;59.02;veh122;:cluster_1472911017_697323164_4_0;4.32;0.00;13.27;veh_passenger;798.72;189.23
2283.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2284.00;174.57;veh119;-114667396#6_0;18.11;0.00;8.33;veh_passenger;211.54;280.55
2284.00;83.65;veh121;:29207422_3_0;1.91;0.00;12.93;veh_passenger;593.98;116.75
2284.00;58.92;veh122;:cluster_1472911017_697323164_4_0;18.17;0.00;13.85;veh_passenger;810.68;196.44
2284.00;325.49;veh123;490365295#0_1;43.57;0.00;0.00;veh_passenger;952.87;538.23
2285.00;174.57;veh119;-114667396#6_0;25.50;0.00;7.38;veh_passenger;212.24;273.20
2285.00;84.14;veh121;339201217_0;1.06;0.00;12.90;veh_passenger;606.74;118.14
2285.00;57.87;veh122;831694400#0_0;12.60;0.00;13.79;veh_passenger;822.38;203.76
2285.00;315.88;veh123;:cluster_160503146_1633759809_27411250_311264850_5_0;1.42;0.00;2.42;veh_passenger;950.98;539.55
2286.00;174.57;veh119;-114667396#6_0;33.36;0.00;7.86;veh_passenger;212.98;265.37
2286.00;86.02;veh121;339201217_0;13.94;0.00;12.88;veh_passenger;619.59;119.04
2286.00;60.55;veh122;831694400#0_0;25.95;0.00;13.36;veh_passenger;833.81;210.66
2286.00;290.08;veh123;:cluster_160503146_1633759809_27411250_311264850_5_0;5.56;0.00;4.14;veh_passenger;947.09;540.97
2287.00;174.57;veh119;-114667396#6_0;40.70;0.00;7.34;veh_passenger;213.68;258.07
2287.00;86.02;veh121;339201217_0;27.21;0.00;13.27;veh_passenger;632.82;119.96
2287.00;60.96;veh122;831694400#0_0;39.35;0.00;13.40;veh_passenger;845.54;217.12
2287.00;275.37;veh123;:cluster_160503146_1633759809_27411250_311264850_5_0;9.21;0.00;3.65;veh_passenger;943.55;540.96
2288.00;174.57;veh119;-114667396#6_0;47.89;0.00;7.19;veh_passenger;214.36;250.91
2288.00;86.02;veh121;339201217_0;40.39;0.00;13.18;veh_passenger;645.98;120.87
2288.00;59.16;veh122;831694400#0_0;53.46;0.00;14.11;veh_passenger;857.65;224.36
2288.00;216.97;veh123;:cluster_160503146_1633759809_27411250_311264850_11_0;4.01;0.00;5.71;veh_passenger;940.04;537.10
2289.00;174.57;veh119;-114667396#6_0;56.18;0.00;8.29;veh_passenger;215.14;242.66
2289.00;84.04;veh121;1126244314#0_0;3.46;0.00;13.58;veh_passenger;659.49;121.99
2289.00;59.14;veh122;:3463838883_0_0;0.12;0.00;13.85;veh_passenger;869.56;231.47
2289.00;177.45;veh123;:cluster_160503146_1633759809_27411250_311264850_11_0;10.13;0.00;6.12;veh_passenger;940.23;531.00
2290.00;174.57;veh119;-114667396#6_0;63.41;0.00;7.23;veh_passenger;215.82;235.46
2290.00;83.09;veh121;1126244314#0_0;17.03;0.00;13.57;veh_passenger;673.01;123.63
2290.00;57.65;veh122;23013165_0;13.60;0.00;13.75;veh_passenger;881.19;238.84
2290.00;142.07;veh123;156364556#0_1;6.00;0.00;6.78;veh_passenger;943.93;525.49
2291.00;175.26;veh119;-114667396#6_0;71.63;0.00;8.21;veh_passenger;216.52;227.27
2291.00;71.74;veh121;1126244314#0_0;30.97;0.00;13.94;veh_passenger;686.45;127.46
2291.00;57.65;veh122;23013165_0;26.53;0.00;12.93;veh_passenger;892.11;245.75
2291.00;142.07;veh123;156364556#0_1;13.51;0.00;7.52;veh_passenger;948.55;519.56
2292.00;175.26;veh119;-114667396#6_0;79.54;0.00;7.91;veh_passenger;217.18;219.39
2292.00;69.99;veh121;1126244314#0_0;43.81;0.00;12.83;veh_passenger;698.55;131.87
2292.00;57.65;veh122;23013165_0;40.23;0.00;13.70;veh_passenger;903.69;253.08
2292.00;142.07;veh123;156364556#0_1;21.15;0.00;7.64;veh_passenger;953.24;513.54
2293.00;175.27;veh119;-114667396#6_0;87.38;0.00;7.85;veh_passenger;217.82;211.57
2293.00;61.21;veh121;1126244314#0_0;56.57;0.00;12.76;veh_passenger;710.25;136.94
2293.00;65.62;veh122;:160503259_0_0;3.77;0.00;13.18;veh_passenger;915.12;259.51
2293.00;142.07;veh123;156364556#0_1;29.27;0.00;8.12;veh_passenger;958.23;507.14
2294.00;175.27;veh119;-114667396#6_0;95.72;0.00;8.33;veh_passenger;218.51;203.26
2294.00;59.05;veh121;1126244314#0_0;69.43;0.00;12.86;veh_passenger;721.32;143.57
2294.00;57.45;veh122;4611698_0;9.18;0.00;13.63;veh_passenger;927.02;266.02
2294.00;142.07;veh123;156364556#0_1;37.13;0.00;7.86;veh_passenger;963.06;500.95
2295.00;175.27;veh119;-114667396#6_0;102.96;0.00;7.24;veh_passenger;219.11;196.05
2295.00;59.05;veh121;1126244314#0_0;83.28;0.00;13.85;veh_passenger;733.24;150.72
2295.00;54.34;veh122;4611698_0;22.31;0.00;13.12;veh_passenger;937.78;273.58
2295.00;142.07;veh123;156364556#0_1;45.34;0.00;8.21;veh_passenger;968.10;494.47
2296.00;175.27;veh119;-114667396#6_0;110.03;0.00;7.07;veh_passenger;219.69;189.00
2296.00;58.86;veh121;1126244314#0_0;97.15;0.00;13.87;veh_passenger;745.16;157.90
2296.00;53.81;veh122;4611698_0;35.48;0.00;13.17;veh_passenger;948.48;281.32
2296.00;142.07;veh123;156364556#0_1;52.65;0.00;7.30;veh_passenger;972.59;488.72
2297.00;175.27;veh119;-114667396#6_0;117.51;0.00;7.47;veh_passenger;220.31;181.55
2297.00;59.66;veh121;1126244314#0_0;110.17;0.00;13.02;veh_passenger;756.38;164.59
2297.00;53.81;veh122;4611698_0;48.54;0.00;13.06;veh_passenger;959.04;289.05
2297.00;142.07;veh123;156364556#0_0;59.99;0.00;7.34;veh_passenger;974.56;480.97
2298.00;175.27;veh119;-114667396#6_0;125.16;0.00;7.65;veh_passenger;220.94;173.93
2298.00;60.19;veh121;1126244314#0_0;123.39;0.00;13.22;veh_passenger;767.88;171.19
2298.00;53.81;veh122;4611698_0;61.84;0.00;13.30;veh_passenger;969.80;296.92
2298.00;142.07;veh123;156364556#0_0;68.13;0.00;8.14;veh_passenger;979.57;474.55
2299.00;175.27;veh119;-114667396#6_0;133.20;0.00;8.04;veh_passenger;221.60;165.91
2299.00;59.71;veh121;1126244314#0_0;136.10;0.00;12.71;veh_passenger;778.91;177.59
2299.00;53.81;veh122;4611698_0;74.91;0.00;13.07;veh_passenger;980.37;304.66
2299.00;141.98;veh123;202157002#0_0;3.69;0.00;7.60;veh_passenger;984.25;468.55
2300.00;175.27;veh119;-114667396#6_0;140.67;0.00;7.47;veh_passenger;222.22;158.47
2300.00;59.71;veh121;1126244314#0_0;149.71;0.00;13.60;veh_passenger;790.70;184.47
2300.00;78.32;veh122;:341340986_0_0;5.30;0.00;13.12;veh_passenger;992.22;310.51
2300.00;142.19;veh123;202157002#0_0;12.69;0.00;8.99;veh_passenger;989.78;461.45
2301.00;175.27;veh119;-114667396#6_0;147.87;0.00;7.20;veh_passenger;222.81;151.29
2301.00;58.92;veh121;:cluster_1472911017_697323164_4_0;8.56;0.00;13.51;veh_passenger;802.38;191.44
2301.00;50.69;veh122;202156994#0_0;10.85;0.00;13.73;veh_passenger;1003.48;318.60
2301.00;142.39;veh123;202157002#0_0;24.26;0.00;11.58;veh_passenger;996.84;452.28
2302.00;175.27;veh119;-114667396#6_0;155.81;0.00;7.94;veh_passenger;223.46;143.38
2302.00;58.49;veh121;831694400#0_0;2.06;0.00;12.87;veh_passenger;813.46;198.16
2302.00;50.73;veh122;202156994#0_0;24.32;0.00;13.47;veh_passenger;1013.92;327.14
2302.00;142.39;veh123;202157002#0_0;37.93;0.00;13.67;veh_passenger;1005.19;441.46
2303.00;175.27;veh119;-114667396#6_0;163.03;0.00;7.22;veh_passenger;224.06;136.18
2303.00;57.87;veh121;831694400#0_0;15.93;0.00;13.87;veh_passenger;825.20;205.53
2303.00;50.73;veh122;202156994#0_0;38.42;0.00;14.10;veh_passenger;1024.85;336.08
2303.00;142.39;veh123;202157002#0_0;51.82;0.00;13.89;veh_passenger;1013.66;430.45
2304.00;175.27;veh119;-114667396#6_0;171.15;0.00;8.11;veh_passenger;224.73;128.10
2304.00;61.26;veh121;831694400#0_0;29.54;0.00;13.61;veh_passenger;836.95;212.38
2304.00;50.73;veh122;202156994#0_0;51.54;0.00;13.13;veh_passenger;1035.02;344.40
2304.00;142.40;veh123;202157002#0_0;65.92;0.00;14.10;veh_passenger;1022.27;419.29
2305.00;175.27;veh119;-114667396#6_0;177.93;0.00;6.78;veh_passenger;225.29;121.34
2305.00;59.66;veh121;831694400#0_0;42.40;0.00;12.87;veh_passenger;848.16;218.69
2305.00;50.73;veh122;202156994#0_0;65.48;0.00;13.94;veh_passenger;1045.83;353.23
2305.00;142.58;veh123;202157002#0_0;79.41;0.00;13.49;veh_passenger;1030.48;408.59
2306.00;178.02;veh119;:27005148_3_0;1.65;0.00;5.63;veh_passenger;225.51;115.72
2306.00;59.16;veh121;831694400#0_0;55.99;0.00;13.59;veh_passenger;859.82;225.66
2306.00;50.35;veh122;202156994#0_0;76.92;0.00;11.44;veh_passenger;1054.68;360.51
2306.00;142.48;veh123;202157002#0_0;88.41;0.00;9.01;veh_passenger;1035.96;401.44
2307.00;219.08;veh119;:27005148_3_0;6.93;0.00;5.27;veh_passenger;222.53;111.80
2307.00;58.45;veh121;23013165_0;2.23;0.00;13.70;veh_passenger;871.58;232.75
2307.00;52.35;veh122;:cluster_1827996421_1865536623_21487210_29221504_#2more_11_0;0.92;0.00;6.94;veh_passenger;1060.13;364.81
2307.00;142.14;veh123;202157002#0_0;93.12;0.00;4.70;veh_passenger;1038.84;397.73
2307.00;238.72;veh125;4067932_0;5.10;0.00;0.00;veh_passenger;905.50;265.99
2308.00;232.22;veh119;1217865061#1_1;4.26;0.00;6.36;veh_passenger;216.47;107.84
2308.00;57.65;veh121;23013165_0;15.85;0.00;13.63;veh_passenger;883.09;240.04
2308.00;87.11;veh122;:cluster_1827996421_1865536623_21487210_29221504_#2more_11_0;7.04;0.00;6.13;veh_passenger;1065.88;365.65
2308.00;142.14;veh123;202157002#0_0;94.59;0.00;1.47;veh_passenger;1039.75;396.56
2308.00;238.72;veh125;4067932_0;6.42;0.00;1.32;veh_passenger;904.38;265.31
2309.00;265.71;veh119;1217865061#1_1;12.05;0.00;7.79;veh_passenger;208.70;107.26
2309.00;57.65;veh121;23013165_0;28.76;0.00;12.91;veh_passenger;894.00;246.95
2309.00;135.41;veh122;606078072#0_0;4.36;0.00;6.74;veh_passenger;1070.79;361.08
2309.00;142.14;veh123;202157002#0_0;95.29;0.00;0.70;veh_passenger;1040.18;396.01
2309.00;238.72;veh125;4067932_0;10.30;0.00;3.88;veh_passenger;901.06;263.29
2310.00;265.71;veh119;1217865061#1_1;21.84;0.00;9.79;veh_passenger;198.94;106.53
2310.00;57.65;veh121;23013165_0;42.15;0.00;13.39;veh_passenger;905.31;254.11
2310.00;138.97;veh122;606078072#0_0;13.55;0.00;9.19;veh_passenger;1076.79;354.13
2310.00;142.14;veh123;202157002#0_0;95.42;0.00;0.14;veh_passenger;1040.26;395.90
2310.00;238.72;veh125;4067932_0;16.53;0.00;6.23;veh_passenger;895.73;260.06
2311.00;265.71;veh119;1217865061#1_1;34.08;0.00;12.24;veh_passenger;186.74;105.61
2311.00;72.28;veh121;:160503259_0_0;5.84;0.00;13.33;veh_passenger;917.14;260.01
2311.00;138.97;veh122;606078072#0_0;25.04;0.00;11.50;veh_passenger;1084.33;345.46
2311.00;142.14;veh123;202157002#0_0;95.49;0.00;0.07;veh_passenger;1040.30;395.85
2311.00;238.72;veh125;4067932_0;24.24;0.00;7.71;veh_passenger;889.14;256.06
2312.00;265.71;veh119;1217865061#1_1;47.98;0.00;13.90;veh_passenger;172.88;104.57
2312.00;57.45;veh121;4611698_0;10.34;0.00;12.71;veh_passenger;928.00;266.65
2312.00;138.97;veh122;606078072#0_0;38.96;0.00;13.91;veh_passenger;1093.46;334.97
2312.00;142.14;veh123;202157002#0_0;95.52;0.00;0.03;veh_passenger;1040.32;395.83
2312.00;238.72;veh125;4067932_0;34.26;0.00;10.02;veh_passenger;880.58;250.85
2313.00;253.24;veh119;:10189040386_0_2;4.93;0.00;13.08;veh_passenger;160.07;102.53
2313.00;54.34;veh121;4611698_0;24.31;0.00;13.97;veh_passenger;939.42;274.75
2313.00;132.19;veh122;606078072#0_0;51.96;0.00;13.00;veh_passenger;1102.90;326.06
2313.00;142.14;veh123;202157002#0_0;95.53;0.00;0.01;veh_passenger;1040.33;395.82
2313.00;238.72;veh125;4067932_0;45.82;0.00;11.56;veh_passenger;870.70;244.85
2314.00;265.71;veh119;1077923225#0_2;10.53;0.00;13.80;veh_passenger;146.41;100.97
2314.00;53.81;veh121;4611698_0;37.46;0.00;13.15;veh_passenger;950.08;282.49
2314.00;132.19;veh122;606078072#0_0;65.81;0.00;13.85;veh_passenger;1113.15;316.76
2314.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2314.00;239.95;veh125;339201219_0;3.26;0.00;11.53;veh_passenger;860.84;238.98
2315.00;265.71;veh119;1077923225#0_2;24.41;0.00;13.88;veh_passenger;132.57;99.93
2315.00;53.81;veh121;4611698_0;50.56;0.00;13.10;veh_passenger;960.68;290.25
2315.00;138.12;veh122;:2121324874_4_0;6.33;0.00;13.22;veh_passenger;1122.48;307.59
2315.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2315.00;240.54;veh125;339201219_0;14.38;0.00;11.11;veh_passenger;851.15;233.52
2316.00;265.71;veh119;1077923225#0_2;37.73;0.00;13.32;veh_passenger;119.29;98.94
2316.00;53.81;veh121;4611698_0;63.80;0.00;13.24;veh_passenger;971.38;298.08
2316.00;140.57;veh122;-534588621#1_0;13.32;0.00;14.17;veh_passenger;1131.46;296.66
2316.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2316.00;240.54;veh125;339201219_0;25.58;0.00;11.21;veh_passenger;841.39;228.00
2317.00;266.49;veh119;1077923225#0_2;50.24;0.00;12.51;veh_passenger;106.82;98.07
2317.00;53.81;veh121;4611698_0;76.51;0.00;12.72;veh_passenger;981.67;305.61
2317.00;140.29;veh122;-534588621#1_0;27.31;0.00;13.99;veh_passenger;1140.36;285.88
2317.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2317.00;240.54;veh125;339201219_0;36.90;0.00;11.32;veh_passenger;831.53;222.43
2318.00;260.79;veh119;:25664841_2_0;6.18;0.00;8.07;veh_passenger;98.84;96.98
2318.00;52.24;veh121;:341340986_0_1;7.55;0.00;13.76;veh_passenger;992.55;313.82
2318.00;140.23;veh122;-534588621#1_0;40.99;0.00;13.68;veh_passenger;1149.10;275.37
2318.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2318.00;240.54;veh125;339201219_0;49.20;0.00;12.30;veh_passenger;820.81;216.38
2319.00;222.90;veh119;:25664841_2_0;14.33;0.00;8.14;veh_passenger;92.62;92.52
2319.00;50.73;veh121;202156994#0_1;12.71;0.00;13.34;veh_passenger;1002.89;322.25
2319.00;140.23;veh122;-534588621#1_0;54.31;0.00;13.33;veh_passenger;1157.62;265.14
2319.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2319.00;240.54;veh125;339201219_0;61.55;0.00;12.35;veh_passenger;810.06;210.30
2320.00;177.19;veh119;-330840125#1_0;6.99;0.00;7.88;veh_passenger;92.71;84.69
2320.00;50.72;veh121;202156994#0_1;25.54;0.00;12.83;veh_passenger;1012.82;330.38
2320.00;140.38;veh122;-534588621#1_0;67.53;0.00;13.22;veh_passenger;1166.06;254.98
2320.00;142.14;veh123;202157002#0_0;95.53;0.00;0.00;veh_passenger;1040.33;395.82
2320.00;242.80;veh125;:cluster_1472911017_697323164_1_0;6.82;0.00;12.21;veh_passenger;799.35;204.56
2321.00;177.19;veh119;-330840125#1_0;12.62;0.00;5.63;veh_passenger;92.99;79.07
2321.00;50.72;veh121;202156994#0_1;39.13;0.00;13.60;veh_passenger;1023.35;338.99
2321.00;142.56;veh122;-534588621#1_0;81.56;0.00;14.03;veh_passenger;1174.72;243.95
2321.00;142.08;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;0.30;0.00;1.30;veh_passenger;1041.13;394.79
2321.00;242.82;veh125;541763974_0;0.03;0.00;11.57;veh_passenger;789.16;199.33
2322.00;172.71;veh119;:25664779_4_0;4.45;0.00;6.93;veh_passenger;93.72;72.18
2322.00;50.72;veh121;202156994#0_1;51.84;0.00;12.71;veh_passenger;1033.20;347.04
2322.00;169.76;veh122;606078071_0;3.70;0.00;9.53;veh_passenger;1177.63;235.89
2322.00;141.49;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;2.96;0.00;2.66;veh_passenger;1042.81;392.72
2322.00;245.01;veh125;541763974_0;11.98;0.00;11.94;veh_passenger;778.37;194.30
2323.00;169.89;veh119;:25664779_4_0;12.95;0.00;8.50;veh_passenger;95.30;63.83
2323.00;50.72;veh121;202156994#0_1;64.96;0.00;13.12;veh_passenger;1043.36;355.36
2323.00;141.05;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;7.44;0.00;4.48;veh_passenger;1045.64;389.21
2323.00;241.19;veh125;541763974_0;23.25;0.00;11.28;veh_passenger;768.50;188.90
2324.00;183.44;veh119;66071373#0_0;3.27;0.00;7.96;veh_passenger;95.17;55.90
2324.00;50.62;veh121;202156994#0_1;75.00;0.00;10.04;veh_passenger;1051.13;361.72
2324.00;139.74;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;13.61;0.00;6.17;veh_passenger;1049.63;384.47
2324.00;240.19;veh125;541763974_0;34.89;0.00;11.63;veh_passenger;758.40;183.21
2325.00;174.80;veh119;66071373#0_0;11.25;0.00;7.98;veh_passenger;95.82;47.96
2325.00;50.46;veh121;202156994#0_1;80.54;0.00;5.54;veh_passenger;1055.40;365.25
2325.00;139.16;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;22.14;0.00;8.53;veh_passenger;1055.21;377.96
2325.00;239.93;veh125;541763974_0;46.13;0.00;11.24;veh_passenger;748.70;177.60
2326.00;174.82;veh119;66071373#0_0;19.45;0.00;8.21;veh_passenger;96.56;39.79
2326.00;50.68;veh121;202156994#0_1;81.58;0.00;1.04;veh_passenger;1056.21;365.91
2326.00;138.05;veh123;:cluster_1827996421_1865536623_21487210_29221504_#2more_18_0;32.45;0.00;10.31;veh_passenger;1062.11;370.23
2326.00;239.29;veh125;541763974_0;57.96;0.00;11.83;veh_passenger;738.52;171.64
2327.00;169.72;veh119;66071373#0_0;27.11;0.00;7.66;veh_passenger;97.69;32.25
2327.00;50.71;veh121;202156994#0_1;81.76;0.00;0.19;veh_passenger;1056.36;366.02
2327.00;137.03;veh123;606078072#0_0;4.64;0.00;12.86;veh_passenger;1070.97;360.86
